name,price,img,rating,reviews_count,link,category,subcategory
WELCOME HEATER ALL IN ONE 6000 LPG ROUND HEATER,13200,https://static-01.daraz.pk/p/dac73e40ef97034756ae42f0e15317d7.jpg,,,N/A,home Appliances,cooling-heating
Orient 1.5 Ton Ultron King eComfort DC Inverter | T3 tropicalized inverter | 100 % Pure copper | For All Weathers Heat & Cool | Japanese PCB Kit | Life Time Brand Warranty,199999,https://static-01.daraz.pk/p/d43fae0aef1049733babd7396d8672a4.jpg,,,N/A,home Appliances,cooling-heating
Khurshid fan AC & DC kit  +  All Pakistani AC DC fan work 100%,2950,https://static-01.daraz.pk/p/0775c4b6a8d3d4d09d61db71994966f5.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan Future Model 56  Copper Winding Ceiling Fan All Colors Available,16250,https://static-01.daraz.pk/p/731874189919d773b3f3e0fea0cdd32f.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Marvel Plus Model 56  - Copper Winding - All Colors Available,10750,https://static-01.daraz.pk/p/0113b3bdd27feafadc9f351116eaa672.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Monet Model 56  - Copper Winding - All Colors Available,10850,https://static-01.daraz.pk/p/5346e2305362040eb1dc9e6e72cadea8.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Marvel Plus Model 56  - Copper Winding - All Colors Available,10780,https://static-01.daraz.pk/p/5a5039a7763f815570707ed5307d6df5.jpg,5.0,2,N/A,home Appliances,cooling-heating
WELCOME HEATER ALL IN ONE 6000 LPG ROUND HEATER,13200,https://static-01.daraz.pk/p/dac73e40ef97034756ae42f0e15317d7.jpg,,,N/A,home Appliances,cooling-heating
Orient 1.5 Ton Ultron King eComfort DC Inverter | T3 tropicalized inverter | 100 % Pure copper | For All Weathers Heat & Cool | Japanese PCB Kit | Life Time Brand Warranty,199999,https://static-01.daraz.pk/p/d43fae0aef1049733babd7396d8672a4.jpg,,,N/A,home Appliances,cooling-heating
Khurshid fan AC & DC kit  +  All Pakistani AC DC fan work 100%,2950,https://static-01.daraz.pk/p/0775c4b6a8d3d4d09d61db71994966f5.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan Future Model 56  Copper Winding Ceiling Fan All Colors Available,16250,https://static-01.daraz.pk/p/731874189919d773b3f3e0fea0cdd32f.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Marvel Plus Model 56  - Copper Winding - All Colors Available,10750,https://static-01.daraz.pk/p/0113b3bdd27feafadc9f351116eaa672.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Monet Model 56  - Copper Winding - All Colors Available,10850,https://static-01.daraz.pk/p/5346e2305362040eb1dc9e6e72cadea8.jpg,,,N/A,home Appliances,cooling-heating
WELCOME HEATER ALL IN ONE 6000 LPG ROUND HEATER,13200,https://static-01.daraz.pk/p/dac73e40ef97034756ae42f0e15317d7.jpg,,,N/A,home Appliances,cooling-heating
Orient 1.5 Ton Ultron King eComfort DC Inverter | T3 tropicalized inverter | 100 % Pure copper | For All Weathers Heat & Cool | Japanese PCB Kit | Life Time Brand Warranty,199999,https://static-01.daraz.pk/p/d43fae0aef1049733babd7396d8672a4.jpg,,,N/A,home Appliances,cooling-heating
Khurshid fan AC & DC kit  +  All Pakistani AC DC fan work 100%,2950,https://static-01.daraz.pk/p/0775c4b6a8d3d4d09d61db71994966f5.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan Future Model 56  Copper Winding Ceiling Fan All Colors Available,16250,https://static-01.daraz.pk/p/731874189919d773b3f3e0fea0cdd32f.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Marvel Plus Model 56  - Copper Winding - All Colors Available,10750,https://static-01.daraz.pk/p/0113b3bdd27feafadc9f351116eaa672.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Monet Model 56  - Copper Winding - All Colors Available,10850,https://static-01.daraz.pk/p/5346e2305362040eb1dc9e6e72cadea8.jpg,,,N/A,home Appliances,cooling-heating
200 Million In-Line Negative Ion Air Purifier Portable 360 degree All-Round Bedroom Bathroom Odor Deodorant,4113,https://static-01.daraz.pk/p/5ee67d54feed564ac980ff645e191a64.jpg,5.0,1,N/A,home Appliances,cooling-heating
200 Million In-Line Negative Ion Air Purifier Portable 360 degree All-Round Bedroom Bathroom Odor Deodorant,4113,https://static-01.daraz.pk/p/4e2bdea828bc87e9fc8e0ed40b645337.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan Future Model 56  Copper Winding Ceiling Fan All Colors Available,15980,https://static-01.daraz.pk/p/2b0aab9b9138272e3e65bd10e443770a.jpg,3.6666666666666665,2,N/A,home Appliances,cooling-heating
GFC Ceiling Fan Future Model 56  Copper Winding Ceiling Fan All Colors Available,15980,https://static-01.daraz.pk/p/731874189919d773b3f3e0fea0cdd32f.jpg,5.0,2,N/A,home Appliances,cooling-heating
"Royal Fan Ceiling 56"" Jem Wave All Colours pure Copper Wire",10280,https://pk-live-21.slatic.net/kf/S477562f60f01472aada776f19387a169w.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Monet Model 56  - Copper Winding - All Colors Available,10950,https://static-01.daraz.pk/p/7f2fafcdd24ffd3d8d76f42903b77286.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Marvel Plus Model 56  - Copper Winding - All Colors Available,10780,https://static-01.daraz.pk/p/fb7d81b4626afd15b14ab60a06781af5.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Monet Model 56  - Copper Winding - All Colors Available,10950,https://static-01.daraz.pk/p/15df1ddb533824485b0eb4f95eff00c6.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Marvel Plus Model 56  - Copper Winding - All Colors Available,10780,https://static-01.daraz.pk/p/5a5039a7763f815570707ed5307d6df5.jpg,5.0,2,N/A,home Appliances,cooling-heating
200 Million In-Line Negative Ion Air Purifier Portable 360 degree All-Round Bedroom Bathroom Odor Deodorant,4113,https://static-01.daraz.pk/p/5ee67d54feed564ac980ff645e191a64.jpg,5.0,1,N/A,home Appliances,cooling-heating
200 Million In-Line Negative Ion Air Purifier Portable 360 degree All-Round Bedroom Bathroom Odor Deodorant,4113,https://static-01.daraz.pk/p/4e2bdea828bc87e9fc8e0ed40b645337.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan Future Model 56  Copper Winding Ceiling Fan All Colors Available,15980,https://static-01.daraz.pk/p/2b0aab9b9138272e3e65bd10e443770a.jpg,3.6666666666666665,2,N/A,home Appliances,cooling-heating
GFC Ceiling Fan Future Model 56  Copper Winding Ceiling Fan All Colors Available,15980,https://static-01.daraz.pk/p/731874189919d773b3f3e0fea0cdd32f.jpg,5.0,2,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Marvel Plus Model 56  - Copper Winding - All Colors Available,10780,https://static-01.daraz.pk/p/5a5039a7763f815570707ed5307d6df5.jpg,5.0,2,N/A,home Appliances,cooling-heating
200 Million In-Line Negative Ion Air Purifier Portable 360 degree All-Round Bedroom Bathroom Odor Deodorant,4113,https://static-01.daraz.pk/p/5ee67d54feed564ac980ff645e191a64.jpg,5.0,1,N/A,home Appliances,cooling-heating
200 Million In-Line Negative Ion Air Purifier Portable 360 degree All-Round Bedroom Bathroom Odor Deodorant,4113,https://static-01.daraz.pk/p/4e2bdea828bc87e9fc8e0ed40b645337.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan Future Model 56  Copper Winding Ceiling Fan All Colors Available,15980,https://static-01.daraz.pk/p/2b0aab9b9138272e3e65bd10e443770a.jpg,3.6666666666666665,2,N/A,home Appliances,cooling-heating
GFC Ceiling Fan Future Model 56  Copper Winding Ceiling Fan All Colors Available,15980,https://static-01.daraz.pk/p/731874189919d773b3f3e0fea0cdd32f.jpg,5.0,2,N/A,home Appliances,cooling-heating
4000Mah Portable Cooling Mini Usb Fan 4 Speeds 360 Degree All-Round Rotation Rechargeable Air Fan Usb Charging Desktop Clip Fan,3870,https://static-01.daraz.pk/p/11f200b84424c4be64a0316ab3f1a56d.jpg,,,N/A,home Appliances,cooling-heating
WELCOME HEATER ALL IN ONE 6000 NG ROUND HEATER,13200,https://static-01.daraz.pk/p/8859eb1eeb52c69e2548d00747c63b2b.jpg,,,N/A,home Appliances,cooling-heating
200 Million In-Line Negative Ion Air Purifier Portable 360 degree All-Round Bedroom Bathroom Odor Deodorant US Plug,4404,https://static-01.daraz.pk/p/c6453ad5a7710a7e6de0d85e8a318f17.jpg,,,N/A,home Appliances,cooling-heating
200 Million In-Line Negative Ion Air Purifier Portable 360 degree All-Round Bedroom Bathroom Odor Deodorant EU Plug,4454,https://static-01.daraz.pk/p/8e07bcf7332e4778c060a062fe93b233.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Mansion Model 56  - Copper Winding - All Colors Available,10950,https://static-01.daraz.pk/p/d2df7545d8618670338027b1c68d414f.jpg,5.0,2,N/A,home Appliances,cooling-heating
"Royal Fan Ceiling 56"" Jem Wave All Colours pure Copper Wire",10280,https://pk-live-21.slatic.net/kf/S477562f60f01472aada776f19387a169w.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Monet Model 56  - Copper Winding - All Colors Available,10950,https://static-01.daraz.pk/p/7f2fafcdd24ffd3d8d76f42903b77286.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Marvel Plus Model 56  - Copper Winding - All Colors Available,10780,https://static-01.daraz.pk/p/fb7d81b4626afd15b14ab60a06781af5.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Monet Model 56  - Copper Winding - All Colors Available,10950,https://static-01.daraz.pk/p/15df1ddb533824485b0eb4f95eff00c6.jpg,,,N/A,home Appliances,cooling-heating
4000Mah Portable Cooling Mini Usb Fan 4 Speeds 360 Degree All-Round Rotation Rechargeable Air Fan Usb Charging Desktop Clip Fan,3870,https://static-01.daraz.pk/p/11f200b84424c4be64a0316ab3f1a56d.jpg,,,N/A,home Appliances,cooling-heating
WELCOME HEATER ALL IN ONE 6000 NG ROUND HEATER,13200,https://static-01.daraz.pk/p/8859eb1eeb52c69e2548d00747c63b2b.jpg,,,N/A,home Appliances,cooling-heating
"Royal Fan Ceiling 56"" Jem Wave All Colours pure Copper Wire",10280,https://pk-live-21.slatic.net/kf/S477562f60f01472aada776f19387a169w.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Monet Model 56  - Copper Winding - All Colors Available,10950,https://static-01.daraz.pk/p/7f2fafcdd24ffd3d8d76f42903b77286.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Marvel Plus Model 56  - Copper Winding - All Colors Available,10780,https://static-01.daraz.pk/p/fb7d81b4626afd15b14ab60a06781af5.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Monet Model 56  - Copper Winding - All Colors Available,10950,https://static-01.daraz.pk/p/15df1ddb533824485b0eb4f95eff00c6.jpg,,,N/A,home Appliances,cooling-heating
4000Mah Portable Cooling Mini Usb Fan 4 Speeds 360 Degree All-Round Rotation Rechargeable Air Fan Usb Charging Desktop Clip Fan,3870,https://static-01.daraz.pk/p/11f200b84424c4be64a0316ab3f1a56d.jpg,,,N/A,home Appliances,cooling-heating
WELCOME HEATER ALL IN ONE 6000 NG ROUND HEATER,13200,https://static-01.daraz.pk/p/8859eb1eeb52c69e2548d00747c63b2b.jpg,,,N/A,home Appliances,cooling-heating
200 Million In-Line Negative Ion Air Purifier Portable 360 degree All-Round Bedroom Bathroom Odor Deodorant US Plug,4404,https://static-01.daraz.pk/p/c6453ad5a7710a7e6de0d85e8a318f17.jpg,,,N/A,home Appliances,cooling-heating
200 Million In-Line Negative Ion Air Purifier Portable 360 degree All-Round Bedroom Bathroom Odor Deodorant EU Plug,4454,https://static-01.daraz.pk/p/8e07bcf7332e4778c060a062fe93b233.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Marvel Plus Model 56  - Copper Winding - All Colors Available,10780,https://static-01.daraz.pk/p/cdb954edc8a56a2b17e6a7dd7687c7b0.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Monet Model 56  - Copper Winding - All Colors Available,10950,https://static-01.daraz.pk/p/c6c88ef2596bf60aa06606ef2e812cda.jpg,,,N/A,home Appliances,cooling-heating
200 Million In-Line Negative Ion Air Purifier Portable 360 degree All-Round Bedroom Bathroom Odor Deodorant US Plug,4404,https://static-01.daraz.pk/p/c6453ad5a7710a7e6de0d85e8a318f17.jpg,,,N/A,home Appliances,cooling-heating
200 Million In-Line Negative Ion Air Purifier Portable 360 degree All-Round Bedroom Bathroom Odor Deodorant EU Plug,4454,https://static-01.daraz.pk/p/8e07bcf7332e4778c060a062fe93b233.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Mansion Model 56  - Copper Winding - All Colors Available,10950,https://static-01.daraz.pk/p/d2df7545d8618670338027b1c68d414f.jpg,5.0,2,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Marvel Plus Model 56  - Copper Winding - All Colors Available,10780,https://static-01.daraz.pk/p/cdb954edc8a56a2b17e6a7dd7687c7b0.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Mansion Model 56  - Copper Winding - All Colors Available,10950,https://static-01.daraz.pk/p/d2df7545d8618670338027b1c68d414f.jpg,5.0,2,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Marvel Plus Model 56  - Copper Winding - All Colors Available,10780,https://static-01.daraz.pk/p/cdb954edc8a56a2b17e6a7dd7687c7b0.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Monet Model 56  - Copper Winding - All Colors Available,10950,https://static-01.daraz.pk/p/c6c88ef2596bf60aa06606ef2e812cda.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Monet Model 56  - Copper Winding - All Colors Available,10950,https://static-01.daraz.pk/p/c6c88ef2596bf60aa06606ef2e812cda.jpg,,,N/A,home Appliances,cooling-heating
WELCOME HEATER ALL IN ONE 6000 LPG ROUND HEATER,13200,https://static-01.daraz.pk/p/dac73e40ef97034756ae42f0e15317d7.jpg,,,N/A,home Appliances,cooling-heating
Orient 1.5 Ton Ultron King eComfort DC Inverter | T3 tropicalized inverter | 100 % Pure copper | For All Weathers Heat & Cool | Japanese PCB Kit | Life Time Brand Warranty,199999,https://static-01.daraz.pk/p/d43fae0aef1049733babd7396d8672a4.jpg,,,N/A,home Appliances,cooling-heating
Khurshid fan AC & DC kit  +  All Pakistani AC DC fan work 100%,2950,https://static-01.daraz.pk/p/0775c4b6a8d3d4d09d61db71994966f5.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan Future Model 56  Copper Winding Ceiling Fan All Colors Available,16250,https://static-01.daraz.pk/p/731874189919d773b3f3e0fea0cdd32f.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Marvel Plus Model 56  - Copper Winding - All Colors Available,10750,https://static-01.daraz.pk/p/0113b3bdd27feafadc9f351116eaa672.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Monet Model 56  - Copper Winding - All Colors Available,10850,https://static-01.daraz.pk/p/5346e2305362040eb1dc9e6e72cadea8.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Marvel Plus Model 56  - Copper Winding - All Colors Available,10780,https://static-01.daraz.pk/p/5a5039a7763f815570707ed5307d6df5.jpg,5.0,2,N/A,home Appliances,cooling-heating
200 Million In-Line Negative Ion Air Purifier Portable 360 degree All-Round Bedroom Bathroom Odor Deodorant,4113,https://static-01.daraz.pk/p/5ee67d54feed564ac980ff645e191a64.jpg,5.0,1,N/A,home Appliances,cooling-heating
200 Million In-Line Negative Ion Air Purifier Portable 360 degree All-Round Bedroom Bathroom Odor Deodorant,4113,https://static-01.daraz.pk/p/4e2bdea828bc87e9fc8e0ed40b645337.jpg,,,N/A,home Appliances,cooling-heating
WELCOME HEATER ALL IN ONE 6000 LPG ROUND HEATER,13200,https://static-01.daraz.pk/p/dac73e40ef97034756ae42f0e15317d7.jpg,,,N/A,home Appliances,cooling-heating
Orient 1.5 Ton Ultron King eComfort DC Inverter | T3 tropicalized inverter | 100 % Pure copper | For All Weathers Heat & Cool | Japanese PCB Kit | Life Time Brand Warranty,199999,https://static-01.daraz.pk/p/d43fae0aef1049733babd7396d8672a4.jpg,,,N/A,home Appliances,cooling-heating
Khurshid fan AC & DC kit  +  All Pakistani AC DC fan work 100%,2950,https://static-01.daraz.pk/p/0775c4b6a8d3d4d09d61db71994966f5.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan Future Model 56  Copper Winding Ceiling Fan All Colors Available,16250,https://static-01.daraz.pk/p/731874189919d773b3f3e0fea0cdd32f.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Marvel Plus Model 56  - Copper Winding - All Colors Available,10750,https://static-01.daraz.pk/p/0113b3bdd27feafadc9f351116eaa672.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Monet Model 56  - Copper Winding - All Colors Available,10850,https://static-01.daraz.pk/p/5346e2305362040eb1dc9e6e72cadea8.jpg,,,N/A,home Appliances,cooling-heating
GFC Ceiling Fan - Marvel Plus Model 56  - Copper Winding - All Colors Available,10780,https://static-01.daraz.pk/p/5a5039a7763f815570707ed5307d6df5.jpg,5.0,2,N/A,home Appliances,cooling-heating
